variavel,coef,pvalor,ticker,r2
ibc_var_lag,-1.8376930473804203,0.049778855147826664,BOBR4,0.20075614350355409
var_dolar_lag,-1.2736147962313955,0.001953098857161322,BOBR4,0.20075614350355409
const,0.03331714404313486,0.0346369836540271,BPAC11,0.36055371903491296
delta_ipca_lag,-0.07733961633472637,0.05780561827384082,BPAC11,0.36055371903491296
delta_selic_lag,-0.05031529025589943,0.16627380137248732,BPAC11,0.36055371903491296
ibc_var_lag,-1.9177200023911403,0.031077867309647896,BPAC11,0.36055371903491296
var_dolar_lag,-1.9132647840844452,0.000156725875056529,BPAC11,0.36055371903491296
const,0.025011155577592325,0.17975043956154463,BPAN4,0.25153107071805425
delta_ipca_lag,0.0801114121608436,0.12648050154289056,BPAN4,0.25153107071805425
delta_selic_lag,-0.08302184453688333,0.0831713554879924,BPAN4,0.25153107071805425
ibc_var_lag,1.570548028449844,0.2157412377058084,BPAN4,0.25153107071805425
var_dolar_lag,-1.798523486614879,0.002242306233437525,BPAN4,0.25153107071805425
const,-0.03302089713497752,0.17354792037854944,BPHA3,0.2358423445479293
delta_ipca_lag,0.17578801577210862,0.03200828773378148,BPHA3,0.2358423445479293
delta_selic_lag,-0.08153314227489245,0.287476518276231,BPHA3,0.2358423445479293
ibc_var_lag,-7.121512150276473,0.05231872819492292,BPHA3,0.2358423445479293
var_dolar_lag,-1.813607139883576,0.004212123828821588,BPHA3,0.2358423445479293
const,0.015560718191651689,0.10690924390198224,BRAP4,0.18790429699590305
delta_ipca_lag,0.06751701621869244,0.020130746087340744,BRAP4,0.18790429699590305
delta_selic_lag,-0.04554459351484631,0.09985208611981636,BRAP4,0.18790429699590305
ibc_var_lag,-0.8295602170672278,0.22858354703182546,BRAP4,0.18790429699590305
var_dolar_lag,-1.07734768231202,0.00015224767353798384,BRAP4,0.18790429699590305
const,-0.027858331673764412,0.35249192032670895,BRAV3,0.3250111928366872
delta_ipca_lag,-0.15013408258147892,0.03839668888037211,BRAV3,0.3250111928366872
delta_selic_lag,0.03641746053333428,0.567581507400895,BRAV3,0.3250111928366872
ibc_var_lag,-6.382514941398366,0.05165490830656115,BRAV3,0.3250111928366872
var_dolar_lag,-2.585755931926247,0.04711350444838416,BRAV3,0.3250111928366872
const,0.018073566192141035,0.2740500117245195,BRBI11,0.4569782201914204
